Modulo,Domanda,Opzione,Risposta Corretta
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,Viene eliminata la distinzione tra fornitori di servizi essenziali e fornitori di servizi digitali,VERO
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,Le aziende vengono classificate in essenziali e importanti a seconda della criticità dei servizi che offrono,VERO
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,Le regole di ingaggio sono modificate: le aziende e le organizzazioni devono registrarsi per verificare se rientrano nel perimetro della normativa,VERO
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,L'ambito di applicazione viene fortemente ampliato attraverso l'introduzione di una nuova tassonomia,FALSO
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,L'ambito di applicazione non viene modificato ma vengono introdotti nuovi limiti dimensionali per le aziende e organizzazioni,FALSO
M3 - UD3,I principali elementi che differenziano la prima edizione della NIS e NIS2 sono,Viene introdotto l'obiettivo strategico di rafforzare la sicurezza informatica lungo tutta la catena di approvvigionamento,VERO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,Sono contenuti nell'insieme dei soggetti che costituiscono l'Ambito di Applicazione del Decreto Legge 138,VERO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,"Sono soggetti che operano in settori considerati ad alta criticità oppure entità che operano in settori critici ma non ad alta criticità, fornendo servizi che, se interrotti, potrebbero avere conseguenze significative.",VERO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,Sono soggetti che devono essere qualificati dall'Agenzia Nazionale di Cybersicurezza (ACN),VERO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,Sono differenziati anche per le caratteristiche dimensionali delle aziende,VERO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,Non sono differenziati per le caratteristiche dimensionali della azienda,FALSO
M3 - UD3,I Soggetti Essenziali e Importanti secondo la direttiva NIS 2,Sono tutti i soggetti che superano i massimali di fatturato per le medie imprese ovvero i 50 milioni Euro,FALSO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:",Può essere un'azienda,VERO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:",Può essere un'organizzazione in genere,VERO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:",Può essere un'autorità pubblica o organo o istituzione dello stato,VERO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:",Può essere una persona fisica,VERO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:",Non è responsabile delle misure di sicurezza per proteggere i dati,FALSO
M3 - UD3,"Il ""Titolare del Trattamento"" secondo il Regolamento Europeo 2016/679 GDPR:","È il titolare che stabilisce le finalità del trattamento, cioè per quale scopo vengono raccolti e utilizzati i dati",VERO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),È composto di due parti fondamentali (il Titolo II e Titolo III),VERO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),Si occupa in primis di definire il ruolo dell’Agenzia Europea per la Cybersecurity,VERO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),"Si occupa nella seconda parte di definire un quadro di certificazione europea della cybersicurezza per i prodotti, i servizi e i processi TIC",VERO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),Si occupa nella seconda parte di definire un quadro di certificazione europea della cybersicurezza esclusivamente per i prodotti TIC,FALSO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),"Prevede un quadro di certificazione a quattro livelli di affidabilità: di base, moderato, elevato e critico",FALSO
M3 - UD3,Il Cybersecurity Act (Regolamento EU 2019/881),"Prevede un quadro di certificazione a three livelli di affidabilità: di base, sostanziale ed elevato",VERO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,È una figura specificatamente introdotta dal Regolamento,VERO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,"È un professionista che deve avere un ruolo aziendale (sia esso soggetto interno o esterno) con competenze giuridiche, informatiche, di risk management e di analisi dei processi",VERO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,"È un professionista con competenze giuridiche, informatiche, di risk management e di analisi dei processi che deve essere un soggetto obbligatoriamente esterno rispetto all’azienda che ne chiede il servizio",FALSO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,"Ha la responsabilità principale di osservare, valutare e organizzare la gestione del trattamento di dati personali affinché questi siano trattati nel rispetto delle normative privacy europee e nazionali",VERO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,"È una figura tecnica e giuridica, con potere esecutivo",VERO
M3 - UD3,Il Data Protection Officer (DPO) secondo il Regolamento (UE) 2016/679,Di solito si appoggia al CISO che funge da tramite fra l’organizzazione e l’autorità,FALSO
M3 - UD3,Il Diritto alla Privacy,Nasce negli Stati Uniti nel 1890 come «diritto a essere lasciato solo» (right to be let alone),VERO
M3 - UD3,Il Diritto alla Privacy,"Ovvero l'originario “Diritto all'essere lasciati soli” che significava libertà “nel fare quello che si vuole con i propri affari privati anche se coinvolgono gli altri""",FALSO
M3 - UD3,Il Diritto alla Privacy,Viene elaborato in Italia dagli anni ‘60-’70 (del 1900) come generico diritto alla libera determinazione nello svolgimento della propria personalità,VERO
M3 - UD3,Il Diritto alla Privacy,"Attualmente si parla di privacy anche come diritto a esprimere liberamente le proprie aspirazioni, quindi in relazione all’autodeterminazione",VERO
M3 - UD3,Il Diritto alla Privacy,"Con l'avvento dell'era elettronica e digitale, si parla di privacy anche come diritto di impedire la rilevazione di informazioni personali",VERO
M3 - UD3,Il Diritto alla Privacy,E' stato elaborato in Europa negli anni '60 (del 1900),FALSO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,"Stabilisce misure volte a garantire un livello elevato di sicurezza informatica in ambito nazionale, contribuendo ad incrementare il livello comune il sicurezza nell'Unione europea",VERO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,Stabilisce misure volte a garantire un livello elevato di sicurezza informatica in ambito nazionale ed europeo in modo da migliorare il funzionamento del mercato interno,VERO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,Integra altresì la direttiva CER (Critical Entities Resilience Directive (UE) 2022/2555) relativa alla resilienza dei soggetti critici,VERO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,Trasforma il paradigma di cybersicurezza RID introducendo la continuità del business per migliorare le caratteristiche di resilienza cyber,VERO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,Trasforma il paradigma di cybersicurezza RID focalizzandosi unicamente sulle protezioni dei dati e delle informazioni,FALSO
M3 - UD3,Il DL 138 di recepimento italiano della direttiva NIS 2,Definisce un dominio focalizzato sull'Information Technology,FALSO
M3 - UD3,Il Patent Infringement,È inteso come la violazione dei diritti di proprietà intellettuale o di brevetto,VERO
M3 - UD3,Il Patent Infringement,Per la legge italiana è assimilato al reato di furto,FALSO
M3 - UD3,Il Patent Infringement,Per la legge italiana è assimilato al reato di contraffazione,VERO
M3 - UD3,Il Patent Infringement,È in costante aumento grazie al grande sviluppo dell’e-commerce e l’utilizzo dei social media per finalità di marketing,VERO
M3 - UD3,Il Patent Infringement,"Riguarda beni di lusso e griffati, alimentari, farmaci (con tutte le implicazioni relative alla salute pubblica), ecc.",VERO
M3 - UD3,Il Patent Infringement,Anche se non arreca un enorme danno economico sia ai titolari dei diritti che ai consumatori e comunque un phenomenon sotto osservazione,FALSO
M3 - UD3,Il principio di “Accountability” del GDPR,È un concetto che può essere tradotto in italiano come responsabilizzazione/rendicontazione,VERO
M3 - UD3,Il principio di “Accountability” del GDPR,È un concetto che può essere tradotto in italiano come contabilità,FALSO
M3 - UD3,Il principio di “Accountability” del GDPR,Dispone che il titolare del trattamento adotti politiche e attui misure adeguate a garantire che il trattamento dei dati personali sia conforme allo stesso Regolamento,FALSO
M3 - UD3,Il principio di “Accountability” del GDPR,Prevede l’adozione di comportamenti proattivi e tali da dmostrare la concreta adozione di misure finalizzate ad assicurare la corretta applicazione del regolamento,VERO
M3 - UD3,Il principio di “Accountability” del GDPR,"Prevede l’adozione di criteri di ""data protection by default and by design"" ovvero che la protezione dei dati deve essere da progetto e indipendente dall’eventuale autorizzazione al tratamento",VERO
M3 - UD3,Il principio di “Accountability” del GDPR,Dispone che il titolare del trattamento adotti politiche e attui misure adeguate a garantire ed essere in grado di dmostrare che il trattamento dei dati personali effettuato sia conforme allo stesso Regolamento,VERO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,Al trattamento dei dati personali delle persone fisiche e al trattamento non automatizzato dei dati conservati in un «archivio»,VERO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,"Ad imprese enti, ed organizzazioni in generale con sede legale all’interno dell’UE",FALSO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,A prescindere dal luogo ove sono collocati i sistemi di archiviazione e di elaborazione,VERO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,Solo se i sistemi di archiviazione e di elaborazione sono collocati all’interno degli stati dell’unione,FALSO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,Si occupa anche dei dati personali per attività di sicurezza nazionale o di ordine pubblico,FALSO
M3 - UD3,Il Regolamento (UE) 2016/679 GDPR si applica,"A qualunque dato personale: nomi, foto, indirizzi e-mail, dettagli bancari, interventi su siti web di social network, informazioni mediche o indirizzi IP di computer",VERO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),Disciplina solamente le persone fisiche,VERO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),Disciplina le organizzazioni con personalità giuridica,FALSO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),Disciplina le organizzazioni in genere anche senza personalità giuridica,FALSO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),Si applica anche ai titolari del trattamento dei dati con sede legale fuori dell'UE che trattano dati personali di residenti nell'Unione Europea,VERO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),"Non è specifico per tipologia di supporto, ciò significa che le informazioni e i relativi dati possono essere anche orali o verbali",VERO
M3 - UD3,Il regolamento GDPR (General Data Protection Regulation),Si applica a prescindere dal luogo o dai luoghi ove sono collocati i sistemi di archiviazione (storage) e di elaborazione (server),VERO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR",È un atto giuridico che è stato recepito da parte degli stati membri l’UE,VERO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR",Ha sostituito una precedente direttiva relativa alla tutela delle persone fisiche riguardo il trattamento dei dati personali,VERO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR",In Italia ha reso necessaria una modifica della legislazione esistente (il Codice della Privacy),VERO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR",È entrato vigore in Italia senza la necessità di essere recepito e senza modificare la legislazione esistente,FALSO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR","Disciplina il trattamento dei dati personali relativi ai cittadini dell'UE, da parte di persone, società o organizzazioni",VERO
M3 - UD3,"Il Regolamento UE 2016/679 del Parlamento Europeo e del Consiglio del 27 aprile 2016, detto GDPR","Disciplina il trattamento dei dati personali da parte di persone, società o organizzazioni facenti parte dell’UE",FALSO
M3 - UD3,Il Titolo II del Regolamento Europeo 2019/881 (Cybersecurity Act) definisce il ruolo di ENISA ovvero:,"Di conseguire un elevato livello comune di cibersicurezza in tutta l’Unione, sostenendo attivamente gli Stati membri, le istituzioni, gli organi e gli organismi dell’Unione nel miglioramento della cibersicurezza.",VERO
M3 - UD3,Il Titolo II del Regolamento Europeo 2019/881 (Cybersecurity Act) definisce il ruolo di ENISA ovvero:,"Di conseguire un elevato livello comune di cibersicurezza in tutta l’Unione, sostituendo gli organismi degli Stati membri, le istituzioni dell’Unione nei processi di gestione della cibersicurezza",FALSO
M3 - UD3,Il Titolo II del Regolamento Europeo 2019/881 (Cybersecurity Act) definisce il ruolo di ENISA ovvero:,"Stabilire le misure per il ravvicinamento delle dispositions legislative, regolamentari e amministrative degli Stati membri relative alla cibersicurezza",VERO
M3 - UD3,Il Titolo II del Regolamento Europeo 2019/881 (Cybersecurity Act) definisce il ruolo di ENISA ovvero:,"Agire in maniera indipendente, evitando nel contempo la duplicazione delle attività degli Stati membri e tenendo conto delle competenze esistenti degli Stati membri",VERO
M3 - UD3,Il Titolo II del Regolamento Europeo 2019/881 (Cybersecurity Act) definisce il ruolo di ENISA ovvero:,"Sviluppare le proprie risorse, incluse le capacità e abilità tecniche e umane, necessarie al fine di svolgere i compiti attribuitile ai sensi del presente regolamento",VERO
